,year,type,country,activity,age,species,month,fatal,gender
1420,1948,Provoked,usa,Underwater photography,48.0,Unspecified,Unknown,N,M
1421,1947,Unprovoked,australia,Fishing,9.0,Grey,Dec,N,M
1422,1947,Unprovoked,usa,Swimming,20.0,Unspecified,Aug,Y,M
1423,1947,Unprovoked,south africa,Treading water,21.0,Unspecified,Apr,N,M
1424,1947,Unprovoked,south africa,Treading water,22.0,Unspecified,Mar,N,M
1425,1947,Unprovoked,south africa,Treading water,18.0,Unspecified,Jan,N,M
1426,1946,Unprovoked,australia,Swimming after a tennis ball,30.0,Unspecified,Aug,Y,M
1427,1946,Unprovoked,australia,Standing,18.0,White,Feb,N,M
1428,1946,Unprovoked,south africa,Jumping in swells,18.0,Unspecified,Jan,N,M
1429,1945,Unprovoked,south africa,Walking,37.0,Unspecified,Mar,N,M
1430,1945,Unprovoked,iraq,Swimming,15.0,Bull,Unknown,N,M
1431,1944,Unprovoked,south africa,Swimming,17.0,White,Jul,Y,M
1432,1943,Unprovoked,panama,Dived overboard to check propeller of US Navy motor torpedo boat,20.0,White,Sep,Y,M
1433,1943,Invalid,mexico,Swimming,25.0,Unspecified,Jul,Unknown,M
1434,1942,Unprovoked,australia,Dog paddling or standing,15.0,Bull,Dec,Y,F
1435,1942,Unprovoked,south africa,Swimming ,18.0,White,Nov,Y,M
1436,1942,Unprovoked,australia,Treading water,24.0,Tiger,Sep,N,M
1437,1942,Unprovoked,australia,Swimming,28.0,Bull,Jan,Y,F
1438,1942,Unprovoked,bahamas,Swimming along side N.E.L. vessel Saluda,48.0,Unspecified,Unknown,N,M
1439,1941,Provoked,usa,Fishing from 32' boat,43.0,Unspecified,Jun,N,M
1440,1941,Provoked,usa,Fishing,53.0,Unspecified,Mar,N,M
1441,1940,Unprovoked,south africa,Treading water,25.0,White,Mar,Y,M
1442,1940,Unprovoked,south africa,Swimming,17.0,White,Feb,Y,M
1443,1940,Unprovoked,australia,Swimming,13.0,Unspecified,Jan,Y,M
1444,1940,Unprovoked,south africa,Swimming ,18.0,Unspecified,Jan,Y,M
1445,1939,Unprovoked,australia,Swimming ,20.0,Unspecified,Dec,Y,M
1446,1939,Provoked,bahamas,"Dress diving, filming shark & pulling it through the water for a motion picture scene",38.0,Unspecified,Jul,N,M
1447,1938,Provoked,australia,Fishing,18.0,Tiger,Oct,N,M
1448,1938,Unprovoked,iraq,"Swimming, naked",9.0,Bull,May,N,M
1449,1938,Invalid,australia,Diving off jetty,24.0,Unspecified,Jan,Unknown,M
1450,1937,Unprovoked,australia,Swimming ,25.0,Tiger,Oct,Y,M
1451,1937,Unprovoked,australia,Swimming ,18.0,Tiger,Oct,Y,M
1452,1937,Unprovoked,australia,"Diving from the lugger San, operated by the Protector of the Aborigines",38.0,Tiger,Aug,N,M
1453,1937,Unprovoked,australia,"Refused permission to cross on the ferry, he was swimming across the river",33.0,Unspecified,May,Y,M
1454,1937,Unprovoked,australia,Swimming,32.0,White,Feb,Y,M
1455,1936,Unprovoked,usa,Swimming crawl stroke,16.0,White,Jul,Y,M
1456,1936,Unprovoked,australia,Diving for trochus,16.0,Tiger,Apr,N,M
1457,1936,Unprovoked,australia,Swimming,14.0,White,Feb,Y,M
1458,1936,Unprovoked,australia,"Swimming. Passer-by, Len Bedford, heard him shriek , saw shark leap from the water & swimmer disappeared",13.0,White,Jan,Y,M
1459,1935,Unprovoked,australia,"Fell overboard, hanging onto lifebuoy",38.0,Unspecified,Aug,Y,M
1460,1935,Unprovoked,australia,Swimming,27.0,White,Mar,Y,M
1461,1935,Unprovoked,australia,Standing,22.0,White,Mar,Y,M
1462,1934,Unprovoked,australia,Splashing,13.0,Tiger,Dec,N,F
1463,1934,Unprovoked,australia,Swimming in waist-deep water ,15.0,Unspecified,Apr,Y,M
1464,1934,Unprovoked,australia,Swimming in hip-deep water,17.0,Unspecified,Mar,Y,M
1465,1934,Unprovoked,australia,Swimming on sandbar adjacent to channel,22.0,Unspecified,Jan,N,M
1466,1932,Unprovoked,australia,Swimming,24.0,Grey,Oct,N,M
1467,1932,Unprovoked,south africa,Collecting fish by lamplight in gully,23.0,Unspecified,Unknown,N,M
1468,1931,Invalid,australia,Swimming ,39.0,Unspecified,Feb,Unknown,M
1469,1931,Unprovoked,australia,Swimming,18.0,Unspecified,Jan,N,M
1470,1930,Unprovoked,australia,Diving off pier & treading water,18.0,White,Feb,Y,M
1471,1930,Unprovoked,south africa,Swimming,23.0,White,Jan,N,M
1472,1929,Provoked,australia,Standing in knee-deep water,19.0,Grey,Apr,N,M
1473,1929,Unprovoked,australia,Swimming,39.0,Unspecified,Feb,Y,M
1474,1929,Unprovoked,australia,Body surfing,14.0,Unspecified,Jan,Y,M
1475,1928,Unprovoked,panama,Swimming,17.0,Unspecified,Nov,Y,M
1476,1928,Unprovoked,australia,Bathing,15.0,Unspecified,Apr,N,M
1477,1928,Unprovoked,south africa,Body surfing,18.0,Unspecified,Jan,N,M
1478,1927,Unprovoked,south africa,Swimming,17.0,White,Dec,Y,M
1479,1927,Unprovoked,australia,Body surfing / treading water,17.0,Grey,Mar,N,M
1480,1927,Unprovoked,australia,Swimming,15.0,Unspecified,Jan,Y,M
1481,1926,Unprovoked,australia,Bathing,17.0,Grey,Oct,N,M
1482,1926,Unprovoked,italy,Swimming,20.0,White,Jul,Y,M
1483,1926,Unprovoked,usa,Swimming with dog near canning factory,15.0,White,Jul,N,M
1484,1925,Unprovoked,australia,Floating on his back,55.0,Tiger,Nov,Y,M
1485,1925,Unprovoked,australia,Bathing in waist-deep water,16.0,Unspecified,Mar,N,M
1486,1924,Unprovoked,australia,Had just dived into water & was swimming,16.0,Unspecified,Jan,Y,M
1487,1922,Unprovoked,australia,Bathing in 3' to 4' of water,19.0,Unspecified,Dec,Y,M
1488,1922,Unprovoked,jamaica,Swimming,19.0,Unspecified,Unknown,Y,M
1489,1922,Unprovoked,south africa,Swimming,18.0,White,May,N,M
1490,1922,Unprovoked,australia,Bathing in knee-deep water,21.0,White,Mar,Y,M
1491,1922,Unprovoked,australia,Swimming,18.0,White,Feb,Y,M
1492,1919,Unprovoked,australia,Wading,13.0,Unspecified,Jan,Y,M
1493,1916,Unprovoked,usa,Swimming,24.0,White,Jul,Y,M
1494,1912,Unprovoked,australia,Swimming,21.0,Unspecified,Jan,Y,M
1495,1906,Unprovoked,south africa,Washing horses,30.0,Unspecified,Jan,Y,M
1496,1905,Unprovoked,australia,Bathing,40.0,Unspecified,Mar,N,M
1497,1901,Unprovoked,south africa,Swimming,29.0,White,Jul,Y,M
1498,1997,Unprovoked,australia,Bathing,19.0,Unspecified,Nov,N,M
1499,1997,Provoked,australia,Fishing,21.0,Unspecified,Mar,N,M
1500,1997,Unprovoked,australia,Swimming,12.0,Bull,Nov,Y,M
1501,1997,Unprovoked,india,Standing,35.0,Unspecified,May,Y,M
1502,1997,Unprovoked,seychelles,a corsair's boat was overturned,27.87,Unspecified,Unknown,Y,F
1503,1997,Unprovoked,Unknown,Dropped overboard,27.87,Unspecified,May,Y,Unknown
1504,1997,Provoked,england,Fishing,27.87,Unspecified,Sep,Y,M
1505,1997,Unprovoked,australia,Unknown,27.87,Unspecified,Unknown,Y,F
1506,1997,Boat,australia,Fishing,27.87,Unspecified,May,N,Unknown
1507,1997,Unprovoked,Unknown,Swimming,27.87,Unspecified,Jul,Y,M
1508,1997,Unprovoked,barbados,Washing himself,27.87,Unspecified,Aug,Y,M
1509,1997,Unprovoked,england,Unknown,27.87,Tiger,Sep,Y,M
1510,1997,Unprovoked,jamaica,Swimming,27.87,Unspecified,Dec,Y,M
1511,1997,Sea Disaster,martinique,Unknown,27.87,Unspecified,Mar,Y,M
1512,1997,Unprovoked,usa,Swimming,27.87,Unspecified,Aug,Y,M
1513,1997,Unprovoked,usa,Surfing,27.87,Unspecified,Unknown,Y,M
1514,1997,Unprovoked,guinea,Murder,27.87,Unspecified,Unknown,Y,M
1515,1997,Boat,greenland,Unknown,27.87,White,Unknown,Y,Unknown
1516,1997,Unprovoked,usa,Fishing,27.87,Unspecified,Jul,Y,M
1517,1997,Invalid,france,Bathing,27.87,Unspecified,Unknown,Unknown,M
1518,1997,Unprovoked,spain,Swimming,27.87,Unspecified,Unknown,Y,M
1519,1997,Unprovoked,mediterranean sea,"Fell overboard from a frigate & was swallowed by a shark. The captain fired a gun at the shark, and ""the creature cast the man out of his throat.""",27.87,Unspecified,Unknown,N,M
1520,1997,Unprovoked,jamaica,Fell overboard,27.87,Unspecified,Oct,Y,M
1521,1997,Unprovoked,usa,Swimming,27.87,Unspecified,Jul,Y,M
1522,1997,Unprovoked,cuba,Swimming,14.0,Unspecified,Unknown,N,M
1523,1997,Unprovoked,sweden,Unknown,27.87,Unspecified,Unknown,Unknown,M
1524,1997,Unprovoked,panama,Pearl diving,27.87,Unspecified,Unknown,Y,M
1525,1997,Unprovoked,Unknown,Swimming,27.87,Unspecified,Dec,Y,M
1526,1997,Unprovoked,italy,Swimming,27.87,Unspecified,Apr,Y,M
1527,1997,Invalid,iceland,Unknown,27.87,Unspecified,Unknown,Unknown,Unknown
1528,1997,Unprovoked,roatan,Unknown,27.87,Unspecified,Unknown,Unknown,M
1529,1997,Unprovoked,italy,Swimming,27.87,White,Unknown,Y,M
1530,1997,Unprovoked,barbados,Swimming,19.0,Unspecified,Mar,N,M
1531,1997,Unprovoked,france,Unknown,27.87,Unspecified,Unknown,Y,M
1532,1997,Unprovoked,france,Bathing,27.87,White,Unknown,N,M
1533,1997,Unprovoked,barbados,Bathing,27.87,Unspecified,Unknown,Y,M
1534,1997,Invalid,guinea,Went overboard,27.87,Unspecified,Unknown,Unknown,M
1535,1997,Unprovoked,Unknown,Unknown,27.87,Unspecified,Unknown,Unknown,M
1536,1997,Unprovoked,india,Wading,27.87,Unspecified,Unknown,Unknown,Unknown
1537,1997,Unprovoked,india,Unknown,27.87,Unspecified,Unknown,Unknown,Unknown
1538,1997,Unprovoked,usa,Swimming ,27.87,Unspecified,Unknown,Y,M
1539,1997,Unprovoked,india,Ship lay at anchor & man was working on its rudder,27.87,Unspecified,Unknown,Unknown,M
1540,1997,Unprovoked,between portugal & india,Man fell overboard from ship. Those on board threw a rope to him with a wooden block & were pulling him to the ship,27.87,Unspecified,Jan,Y,M
1541,1997,Unprovoked,Unknown,Swimming,27.87,Unspecified,Unknown,Unknown,M
1542,1997,Unprovoked,france,Unknown,27.87,White,Unknown,Unknown,M
1543,1997,Unprovoked,venezuela,Pearl diving,27.87,Unspecified,Unknown,Y,M
1544,1997,Unprovoked,mexico,Unknown,27.87,Unspecified,Unknown,N,M
1545,1997,Unprovoked,Unknown,Sponge diving,27.87,Unspecified,Unknown,Y,M
1546,1997,Unprovoked,australia,Unknown,27.87,Unspecified,Unknown,N,M
1547,1997,Unprovoked,Unknown,Ascending from a dive,27.87,Unspecified,Unknown,Y,M
1548,1997,Unprovoked,greece,Washing his pig in preparation for a religious ceremony,27.87,Unspecified,Unknown,Y,M
1549,1997,Sea Disaster,greece,Shipwrecked Persian Fleet,27.87,Unspecified,Unknown,Y,M
1550,1997,Sea Disaster,italy,Shipwreck,27.87,Unspecified,Unknown,Y,M
1551,1997,Unprovoked,canada,Fishing,27.87,Unspecified,Unknown,N,M
1552,1997,Unprovoked,kenya,Diving,27.87,Unspecified,Unknown,N,M
1553,1997,Unprovoked,kenya,Diving,27.87,Unspecified,Unknown,Y,M
1554,1997,Unprovoked,panama,Swimming/,20.0,Unspecified,Oct,Y,M
1555,1997,Unprovoked,uruguay,Swimming,27.87,Unspecified,Unknown,N,Unknown
1556,1997,Unprovoked,uruguay,Swimming,27.87,Unspecified,Unknown,Y,M
1557,1997,Unprovoked,usa,Swimming,27.87,Unspecified,Unknown,N,M
1558,1997,Unprovoked,papua new guinea,Swimming to canoe,27.87,Unspecified,Unknown,Y,M
1559,1997,Unprovoked,australia,Unknown,15.0,Unspecified,Unknown,N,F
1560,1997,Unprovoked,australia,Fell into the water,27.87,Unspecified,Unknown,Y,M
1561,1997,Unprovoked,usa,Diving,27.87,Unspecified,Unknown,N,M
1562,1997,Unprovoked,bermuda,Unknown,27.87,Unspecified,Unknown,Y,M
1563,1997,Unprovoked,greece,Swimming,27.87,Unspecified,Unknown,Y,F
1564,1997,Unprovoked,usa,Fishing for basking sharks,27.87,Unspecified,Unknown,Y,M
1565,1997,Provoked,india,Unknown,27.87,Unspecified,Unknown,N,M
1566,1997,Unprovoked,lebanon,Collecting fish ,27.87,Unspecified,Unknown,N,M
1567,1997,Unprovoked,spain,Skin diving,27.87,Unspecified,Unknown,N,Unknown
1568,1997,Unprovoked,sudan,Snorkeling,27.87,Unspecified,Unknown,N,F
1569,1997,Provoked,Unknown,Unknown,27.87,Unspecified,Unknown,N,M
1570,1997,Unprovoked,usa,Shark tagging,21.0,Unspecified,Unknown,N,F
1571,1997,Unprovoked,usa,Surfing,27.87,Unspecified,Unknown,N,M
1572,1997,Unprovoked,djibouti,A dhow capsized,27.87,Unspecified,Unknown,Y,Unknown
1573,1997,Unprovoked,libya,Sponge diving,27.87,Unspecified,Unknown,Y,M
1574,1997,Unprovoked,australia,Net-fishing,27.87,Unspecified,Unknown,N,M
1575,1997,Unprovoked,new zealand,Unknown,27.87,Unspecified,Jun,Y,M
1576,1997,Unprovoked,Unknown,Netting shrimp,27.87,Unspecified,Unknown,N,F
1577,1997,Unprovoked,vietnam,Bathing,27.87,Unspecified,Unknown,N,M
1578,1997,Unprovoked,sri lanka,Fishing?,27.87,Unspecified,Unknown,N,M
1579,1997,Unprovoked,venezuela,Spearfishing ,27.87,Unspecified,Unknown,Y,M
1580,1997,Unprovoked,usa,Wade-fishing,27.87,Unspecified,Unknown,N,M
1581,1997,Unprovoked,greece,Free diving for sponges,27.87,Unspecified,Unknown,Y,M
1582,1997,Boat,mozambique,Fishing,27.87,Unspecified,Unknown,N,Unknown
1583,1997,Unprovoked,south africa,Swimming,27.87,Unspecified,Unknown,Y,M
1584,1997,Unprovoked,australia,Helmet diving,27.87,Tiger,Unknown,N,M
1585,1997,Unprovoked,bahrein,Pearl diving,27.87,Tiger,Unknown,Y,M
1586,1997,Unprovoked,bahamas,Spearfishing ,27.87,Unspecified,Unknown,N,M
1587,1997,Unprovoked,usa,Kitesurfing,27.87,Unspecified,Unknown,N,M
1588,1997,Unprovoked,reunion,yachtsman in a zodiac,27.87,Unspecified,Unknown,N,M
1589,1997,Unprovoked,solomon islands,Diving,27.87,Unspecified,Feb,N,M
1590,1997,Unprovoked,korea,Diving,27.87,Unspecified,May,Y,F
1591,1997,Unprovoked,french polynesia,Fishing,27.87,Unspecified,Mar,N,M
1592,1997,Unprovoked,sudan,Diving,27.87,Unspecified,Unknown,N,M
1593,1997,Unprovoked,vanuatu,Unknown,27.87,Unspecified,Aug,Y,F
1594,1997,Provoked,vanuatu,Attempting to drive shark from area,27.87,Unspecified,Aug,N,M
1595,1997,Unprovoked,iran,Unknown,27.87,Bull,Unknown,N,M
1596,1997,Provoked,usa,Skin diving. Grabbed shark's tail; shark turned & grabbed diver's ankle & began towing him to deep water,19.0,Unspecified,Unknown,N,M
1597,1997,Invalid,papua new guinea,Scuba diving,27.87,Unspecified,Unknown,Y,M
1598,1997,Unprovoked,red sea?,Free diving,27.87,Unspecified,Unknown,N,F
1599,1997,Unprovoked,south africa,Crossing river on a raft,27.87,Unspecified,Jan,Y,M
1600,1997,Unprovoked,usa,"Free diving, collecting sand dollars",27.87,Unspecified,Unknown,N,M
1601,1997,Unprovoked,greece,Swimming,27.87,Unspecified,May,Y,F
1602,1997,Invalid,usa,Diving,27.87,Unspecified,Unknown,Unknown,M
1603,1997,Unprovoked,usa,Canoeing,27.87,Unspecified,Unknown,Y,M
1604,1997,Unprovoked,mediterranean sea,Unknown,27.87,Unspecified,Unknown,Y,M
1605,1997,Unprovoked,australia,Diving for trochus,27.87,Unspecified,Unknown,N,M
1606,1997,Unprovoked,australia,Pearl diving,27.87,Unspecified,Unknown,N,M
1607,1997,Unprovoked,singapore,Swimming,27.87,Unspecified,Unknown,N,Unknown
1608,1997,Unprovoked,fiji,Spearfishing ,27.0,Unspecified,Unknown,N,M
1609,1997,Unprovoked,mozambique,Skindiving,36.0,Unspecified,Unknown,N,M
1610,1997,Unprovoked,seychelles,Swimming from capsized pirogue,27.87,Tiger,Unknown,Y,M
1611,1997,Unprovoked,iraq,Fishing from a small boat & put his hand in the water while holding a dead fish,25.0,Unspecified,Unknown,N,M
1612,1997,Unprovoked,iraq,Swimming naked near a date palm where many dates fell into the water,6.0,Bull,Unknown,N,M
1613,1997,Unprovoked,iraq,Swimming in section of river used for washing clothes & cooking utensils,16.0,Bull,Unknown,N,M
1614,1997,Unprovoked,bahamas,Unknown,27.87,White,Unknown,N,M
1615,1997,Unprovoked,usa,Unknown,27.87,White,Jun,N,F
1616,1997,Unprovoked,bermuda,Spearfishing ,27.87,Unspecified,Apr,N,M
1617,1997,Unprovoked,fiji,Swimming with fish attached to  belt,27.87,Unspecified,Unknown,N,F
1618,1997,Unprovoked,madagascar,Bathing,27.87,Unspecified,Unknown,Y,M
1619,1997,Unprovoked,usa,Standing,27.87,Unspecified,Unknown,N,M
1620,1997,Provoked,bahamas,Testing movie camera in full diving dress,27.87,Unspecified,Unknown,N,M
1621,1997,Unprovoked,indonesia,Swimming near anchored ship,27.87,Unspecified,Unknown,Y,M
1622,1997,Unprovoked,india,Unknown,27.87,Unspecified,Unknown,Y,M
1623,1997,Unprovoked,nicaragua,Lashing logs together when he fell into the water,27.87,Bull,Unknown,Y,M
1624,1997,Provoked,cuba,"Shark fishing, knocked overboard",50.0,Unspecified,Unknown,Y,M
1625,1997,Unprovoked,marshall islands,Swimming,27.87,Unspecified,Unknown,N,M
1626,1997,Unprovoked,kiribati,Diving,27.87,Unspecified,Unknown,N,M
1627,1997,Unprovoked,north pacific ocean,"Fishing, wading with string of fish",27.87,Unspecified,Mar,N,M
1628,1997,Unprovoked,kiribati,Unknown,27.87,Unspecified,Unknown,Y,M
1629,1997,Sea Disaster,Unknown,A group of survivors on a raft for 17-days,27.87,Unspecified,Unknown,Y,Unknown
1630,1997,Unprovoked,solomon islands,Floating on his back,27.87,Unspecified,Unknown,N,M
1631,1997,Unprovoked,australia,Free diving,27.87,Unspecified,Unknown,N,M
1632,1997,Unprovoked,iran,Fishing in ankle-deep water,27.87,Unspecified,Unknown,Y,M
1633,1997,Unprovoked,iran,Unknown,27.87,Unspecified,Unknown,Y,M
1634,1997,Unprovoked,iran,"Standing, washing rear wheels of his ambulance in ankle-deep water",27.87,Unspecified,Unknown,Y,M
1635,1997,Unprovoked,iraq,Swimming,13.0,Bull,Unknown,Y,M
1636,1997,Unprovoked,saudi arabia,Diving,27.87,Unspecified,Unknown,Y,M
1637,1997,Unprovoked,saudi arabia,Diving,27.87,Unspecified,Unknown,N,M
1638,1997,Unprovoked,saudi arabia,Diving,27.87,Unspecified,Unknown,N,M
1639,1997,Sea Disaster,pacific ocean,Unknown,27.87,Unspecified,Unknown,Y,M
1640,1997,Provoked,burma,Carrying a supposedly dead shark by its mouth,27.87,Unspecified,Unknown,N,M
1641,1997,Sea Disaster,papua new guinea,Spent 8 days in dinghy,27.87,Unspecified,Unknown,N,M
1642,1997,Sea Disaster,papua new guinea,"Aircraft ditched in the sea, swimming ashore",27.87,Unspecified,Unknown,N,M
1643,1997,Unprovoked,burma,Bathing,27.87,Unspecified,Unknown,Y,M
1644,1997,Boat,italy,Wooden fishing boat,27.87,White,Unknown,N,M
1645,1997,Unprovoked,greece,Sponge diving,27.87,Unspecified,Unknown,N,M
1646,1997,Unprovoked,belize,Standing,16.0,Tiger,Unknown,Y,M
1647,1997,Unprovoked,australia,Unknown,27.87,Unspecified,Unknown,Unknown,M
1648,1997,Unprovoked,reunion,Swimming,27.87,Unspecified,Unknown,Y,Unknown
1649,1997,Unprovoked,south africa,Wading,27.87,Unspecified,Unknown,N,F
1651,1997,Unprovoked,south africa,Swimming in pool formed by construction of a wharf,27.87,Unspecified,Unknown,Y,M
1652,1997,Unprovoked,australia,Unknown,27.87,Unspecified,Unknown,Y,M
1653,1997,Unprovoked,usa,Fishing,27.87,Unspecified,Unknown,N,M
1654,1997,Unprovoked,vietnam,Swimming around anchored ship,27.87,Unspecified,Unknown,N,M
1655,1997,Unprovoked,south africa,Crew swimming alongside their anchored ship,27.87,Unspecified,Unknown,Y,M
1656,1997,Unprovoked,south africa,4 men were bathing,27.87,Unspecified,Unknown,Y,M
1657,1997,Unprovoked,fiji,Wreck of  large double sailing canoe,27.87,Unspecified,Unknown,Y,Unknown
1658,1997,Unprovoked,usa,Swimming,27.87,Unspecified,Jul,N,M
1659,1997,Unprovoked,south africa,Fishing,27.87,Unspecified,Jul,Y,M
1660,1997,Unprovoked,south africa,Wading,27.87,Unspecified,Jul,Y,M
1661,1997,Unprovoked,asia?,Swimming,27.87,Unspecified,Unknown,N,M
1662,1997,Unprovoked,usa,Unknown,27.87,Unspecified,Unknown,N,F
1663,1997,Unprovoked,australia,Fishing,27.87,Unspecified,Unknown,Y,M
1665,1997,Unprovoked,australia,Fishing,27.87,Unspecified,Unknown,Y,M
1666,1997,Unprovoked,australia,Swimming,27.87,Grey,Unknown,Y,M
1667,1997,Unprovoked,australia,Diving,27.87,Unspecified,Unknown,Y,M
1668,1997,Unprovoked,australia,Pearl diving,27.87,Unspecified,Unknown,Y,M
1669,1997,Unprovoked,usa,Swimming,27.87,Unspecified,Unknown,Y,M
1670,1997,Unprovoked,panama,Unknown,27.87,Unspecified,Unknown,Y,M
1671,1997,Unprovoked,ceylon (sri lanka),Swimming,15.0,Unspecified,Unknown,Y,M
